product_id,score_mean,score_count,score_std,helpful_votes_sum,helpful_votes_mean,total_votes_sum,total_votes_mean,cluster,pca_1,pca_2
B000N7DA8Y,2.6666666666666665,3,2.0816659994661326,1,0.3333333333333333,1,0.3333333333333333,0,-0.8090983739135884,-0.16769952801509883
B000N7DUJS,4.571428571428571,7,0.5345224838248487,5,0.7142857142857143,5,0.7142857142857143,0,-0.837928353339701,-0.7958674004675672
B000N85PLS,3.1739130434782608,23,1.4970326380435361,160,6.956521739130435,192,8.347826086956522,0,1.292896820722716,1.3501964344979682
B000N8P4R8,3.6,15,0.9856107606091622,39,2.6,43,2.8666666666666667,0,-0.22328995658834308,0.00680869828806603
B000N8R1HY,5.0,3,0.0,3,1.0,3,1.0,0,-0.851698707341333,-0.8720803368701535
B000N8RHBE,4.153846153846154,13,1.4632243987255138,44,3.3846153846153846,49,3.769230769230769,0,-0.053435095111367396,0.1771004217882315
B000N9EAY0,2.6,5,2.1908902300206647,9,1.8,9,1.8,0,-0.48335618921385404,0.2733453087644912
B000NBITGS,3.125,8,1.5526475085202969,30,3.75,36,4.5,0,0.00859946489694368,0.6642587211371372
B000NBJFAM,2.6666666666666665,3,2.0816659994661326,2,0.6666666666666666,6,2.0,0,-0.6229225187464111,0.09912922428420337
B000NBPUBU,2.1333333333333333,15,1.3020130933435712,35,2.3333333333333335,51,3.4,0,-0.13459435127390673,0.45700023178081983
B000NBZ0W4,3.8333333333333335,18,1.5434872662825796,32,1.7777777777777777,41,2.2777777777777777,0,-0.34604982412350305,-0.19744184815727842
B000NBZ12I,3.5,4,1.914854215512676,2,0.5,2,0.5,0,-0.8060632331632049,-0.3664301930602393
B000NC07PS,3.1666666666666665,6,1.8348478592697182,3,0.5,3,0.5,0,-0.7832037591964542,-0.30316445886430854
B000NC131K,3.7142857142857144,7,1.889822365046136,9,1.2857142857142858,9,1.2857142857142858,0,-0.623660351432569,-0.2222715661477771
B000NCMCS8,3.3333333333333335,3,2.0816659994661326,1,0.3333333333333333,2,0.6666666666666666,0,-0.8034085651000232,-0.29928382712243856
B000ND01Q2,4.388888888888889,18,0.6978023391872253,132,7.333333333333333,157,8.722222222222221,0,1.1375751642752574,1.1135839421586957
B000ND3VXM,4.75,4,0.4999999999999999,0,0.0,0,0.0,0,-1.0158910858146186,-1.0332102258417506
B000ND3W18,3.176470588235294,17,1.8109146210426053,41,2.411764705882353,49,2.8823529411764706,0,-0.16499931049812788,0.18537888894385132
B000NDO2OE,4.0,3,0.0,0,0.0,0,0.0,0,-1.0159654942341907,-0.9011405816302905
B000NE05DU,3.6666666666666665,3,2.3094010767585034,0,0.0,0,0.0,0,-0.9021108968950817,-0.49403854477362696
B000NE0DV4,2.5,4,0.5773502691896257,2,0.5,2,0.5,0,-0.8287900756700057,-0.2906287011942579
B000NE0S96,3.0,3,2.0,0,0.0,0,0.0,0,-0.8916000911101549,-0.36281046350475
B000NE2IVC,4.2,5,1.3038404810405297,1,0.2,2,0.4,0,-0.8951118121390121,-0.7010781083981373
B000NGMJUU,3.1666666666666665,6,1.8348478592697182,6,1.0,10,1.6666666666666667,0,-0.6140996699686602,-0.07700758802546737
B000NGNHZ6,2.0,3,1.7320508075688772,2,0.6666666666666666,2,0.6666666666666666,0,-0.7335308631852606,0.05469546512405302
B000NGRVGW,3.5,4,1.9148542155126762,2,0.5,3,0.75,0,-0.783269561848542,-0.33471668786517217
B000NGS9XQ,1.6666666666666667,3,1.1547005383792517,0,0.0,1,0.3333333333333333,0,-0.8507240860403272,-0.08922128408264336
B000NGSMOC,3.3333333333333335,3,2.0816659994661326,0,0.0,2,0.6666666666666666,0,-0.8404009047749702,-0.3535016299859037
B000NGTMUA,4.0,3,1.7320508075688772,5,1.6666666666666667,6,2.0,0,-0.5756477146212782,-0.13488183372040288
B000NGUHKE,3.3333333333333335,3,2.0816659994661326,3,1.0,3,1.0,0,-0.6995871826516833,-0.14832603150834087
B000NGUKOM,4.666666666666667,6,0.816496580927726,1,0.16666666666666666,1,0.16666666666666666,0,-0.9531499435361445,-0.9310575260751083
B000NGUTUW,3.1875,32,1.5951033943634114,21,0.65625,28,0.875,0,-0.5293050266193451,-0.4459668676938178
B000NGUTVG,4.0,9,1.5000000000000002,2,0.2222222222222222,4,0.4444444444444444,0,-0.8467659566392058,-0.6366126227881085
B000NGWKI6,3.5,14,1.019049330730136,2,0.14285714285714285,2,0.14285714285714285,0,-0.8609279146486936,-0.6509873088248861
B000NHNCOG,4.2727272727272725,22,1.2414207752110245,9,0.4090909090909091,11,0.5,0,-0.7488817909733143,-0.7889169526552993
B000NHS9YE,4.0,5,1.7320508075688774,0,0.0,0,0.0,0,-0.9292228334549203,-0.6720888678629023
B000NHT7EA,2.5,4,1.9148542155126762,1,0.25,4,1.0,0,-0.7525599876959705,-0.08225620516308943
B000NHW9AO,1.3333333333333333,3,0.5773502691896257,2,0.6666666666666666,2,0.6666666666666666,0,-0.760274543998714,0.06877755793885514
B000NHXNBI,3.0,3,2.0,0,0.0,0,0.0,0,-0.8916000911101549,-0.36281046350475
B000NHXNCC,3.8097014925373136,268,1.5497913066216893,134,0.5,162,0.6044776119402985,0,1.111266667876531,-2.1806797002422025
B000NHY8MG,2.6666666666666665,3,2.0816659994661326,2,0.6666666666666666,2,0.6666666666666666,0,-0.7422693311401954,-0.07095953526446634
B000NHYN12,3.4545454545454546,11,1.3684762594679065,19,1.7272727272727273,20,1.8181818181818181,0,-0.48466140585010925,-0.12430826082264532
B000NHZPA0,2.6666666666666665,3,1.5275252316519465,0,0.0,0,0.0,0,-0.9003498027708045,-0.3412352256438895
B000NHZPLE,2.3333333333333335,3,1.5275252316519468,0,0.0,0,0.0,0,-0.8882763556283639,-0.254181981146636
B000NHZR5S,3.2,15,1.6561573424216502,1,0.06666666666666667,1,0.06666666666666667,0,-0.8350673291465309,-0.5106271423193575
B000NI14L8,2.3333333333333335,3,0.5773502691896257,3,1.0,3,1.0,0,-0.7296658426526423,-0.09564218280227277
B000NI9BU4,3.0,16,1.7126976771553504,25,1.5625,26,1.625,0,-0.43708342023608876,-0.04799994115887934
B000NIAS7O,3.25,28,1.5061601901917732,56,2.0,78,2.7857142857142856,0,-0.09306874918525607,-0.05292262801827528
B000NIBSX2,3.142857142857143,7,2.0354009783964297,102,14.571428571428571,115,16.428571428571427,1,2.453205591148838,3.943396974126775
B000NIE9EM,4.8,5,0.44721359549995787,6,1.2,7,1.4,0,-0.7462999809214974,-0.6896996389830538
B000NIE9F6,3.0,3,2.0,2,0.6666666666666666,4,1.3333333333333333,0,-0.6982685993664768,-0.08428609822915008
B000NIKBBC,3.5,8,1.851640199545103,1,0.125,5,0.625,0,-0.8138136532205456,-0.44420542653294376
B000NJ5OO0,3.2439024390243905,41,1.3187207400522305,173,4.219512195121951,215,5.2439024390243905,0,0.8959003008195854,0.3229165597013398
B000NJD5ZA,2.3333333333333335,3,1.1547005383792515,0,0.0,0,0.0,0,-0.9047076834236542,-0.30584996296431793
B000NJDH12,4.666666666666667,3,0.5773502691896257,18,6.0,18,6.0,0,0.1882556689511697,0.7460849969764407
B000NJDICA,4.666666666666667,3,0.5773502691896257,1,0.3333333333333333,1,0.3333333333333333,0,-0.9478380581965115,-0.8984948797843126
B000NJGDUY,3.9375,16,1.5261607604268517,0,0.0,1,0.0625,0,-0.8718489180438695,-0.7373225744230686
B000NJGS5O,4.0,3,1.7320508075688772,2,0.6666666666666666,2,0.6666666666666666,0,-0.8059715460399034,-0.46762400185946806
B000NK04QM,4.125,8,1.3562026818605377,20,2.5,25,3.125,0,-0.3235249268533253,0.008317527170347287
B000NK2QO0,2.75,12,1.4847711791873706,94,7.833333333333333,115,9.583333333333334,0,1.1702448619808945,1.946150290005166
B000NK3GT4,2.5,4,1.9148542155126764,0,0.0,0,0.0,0,-0.8720391115440349,-0.2495229819281026
B000NK7ELA,2.7777777777777777,18,1.5924659219017216,35,1.9444444444444444,40,2.2222222222222223,0,-0.2879205505114254,0.10312417471545354
B000NK7ELU,3.0980392156862746,51,1.627942283507426,75,1.4705882352941178,79,1.5490196078431373,0,-0.07799539044774284,-0.3905505430569
B000NK9HKQ,3.1666666666666665,12,1.3371158468430429,26,2.1666666666666665,31,2.5833333333333335,0,-0.32594081834036204,0.09821445218456161
B000NK9MCY,3.0434782608695654,23,1.8210451761548467,9,0.391304347826087,22,0.9565217391304348,0,-0.618569492306085,-0.34462346453649106
B000NKCO5Q,2.9731182795698925,558,1.4742534697217515,1126,2.017921146953405,1267,2.270609318996416,1,7.00845648074087,-4.879642059308657
B000NL84MC,4.0,3,1.7320508075688772,3,1.0,3,1.0,0,-0.7391425032665103,-0.37088400910883546
B000NL84MW,5.0,3,0.0,3,1.0,3,1.0,0,-0.851698707341333,-0.8720803368701535
B000NL94DA,4.333333333333333,9,0.9999999999999999,0,0.0,1,0.1111111111111111,0,-0.9416907311246094,-0.8688642446089289
B000NLV7I0,2.75,4,0.9574271077563381,7,1.75,9,2.25,0,-0.5200163206846542,0.12081270348995957
B000NM8VDS,3.75,4,1.5,0,0.0,0,0.0,0,-0.93559821353894,-0.6334653000331001
B000NMGFUY,3.0,4,1.4142135623730951,4,1.0,4,1.0,0,-0.7078213432708288,-0.16097918515173706
B000NMIC28,3.3333333333333335,3,2.0816659994661326,1,0.3333333333333333,3,1.0,0,-0.7735718620015771,-0.2567616372352711
B000NMMWO2,4.666666666666667,3,0.5773502691896257,3,1.0,3,1.0,0,-0.8141799726497255,-0.7050148942830475
B000NN9SMK,4.3,30,1.3683617186633978,53,1.7666666666666666,55,1.8333333333333333,0,-0.27659180494826496,-0.5000082344548888
B000NNDZK6,3.142857142857143,28,1.2971274735120224,81,2.892857142857143,104,3.7142857142857144,0,0.17246091070134326,0.17085489154361722
B000NNGMV0,3.789473684210526,19,1.4367767695018308,7,0.3684210526315789,7,0.3684210526315789,0,-0.7648789244146829,-0.6381085761996061
B000NNHAPW,4.5,8,0.5345224838248488,2,0.25,2,0.25,0,-0.9294974897607186,-0.9146944207658634
B000NNIR86,4.5,4,0.5773502691896257,7,1.75,7,1.75,0,-0.64574020900427,-0.45231686227871887
B000NNKFTU,3.3333333333333335,3,1.1547005383792517,3,1.0,3,1.0,0,-0.7404408965307966,-0.27678971820418086
B000NNSCOU,4.388888888888889,18,1.3345582608616182,8,0.4444444444444444,10,0.5555555555555556,0,-0.7653221764809974,-0.7695990421269097
B000NNULCG,4.0,4,1.4142135623730951,2,0.5,2,0.5,0,-0.8462379045063015,-0.5663914410031218
B000NNY5B4,4.0,4,2.0,2,0.5,2,0.5,0,-0.8204208136634404,-0.4852101148879713
B000NNZT1Y,3.054054054054054,74,1.5693283782185197,525,7.094594594594595,641,8.662162162162161,1,3.1720220741974474,0.4892425382416848
B000NO40IQ,4.0,5,1.4142135623730951,1,0.2,2,0.4,0,-0.8830033228216901,-0.6335500869967039
B000NO4X10,3.9,10,1.66332999331662,9,0.9,13,1.3,0,-0.6571057711196694,-0.3835333928603111
B000NO53R8,2.6,5,1.51657508881031,18,3.6,21,4.2,0,-0.082435455700815,0.7718022985129611
B000NO6QCO,3.4,10,1.8973665961010275,11,1.1,18,1.8,0,-0.5527675112199796,-0.1281028115558328
B000NO70LK,2.75,4,2.0615528128088303,5,1.25,5,1.25,0,-0.6191382689257413,0.06614864391692281
B000NO7NC6,3.6666666666666665,3,2.3094010767585034,5,1.6666666666666667,5,1.6666666666666667,0,-0.5679656830281168,-0.010338581020464213
B000NOPA9O,3.9285714285714284,14,1.2066664642907567,19,1.3571428571428572,28,2.0,0,-0.5032565563649968,-0.33044024897147434
B000NPEIOG,4.357142857142857,14,1.3363062095621219,23,1.6428571428571428,31,2.2142857142857144,0,-0.45121159634560526,-0.35542153532309256
B000NPGB32,4.25,20,1.482352326895543,145,7.25,188,9.4,0,1.3169165071968816,1.2865838306228583
B000NPHGNQ,2.1666666666666665,6,1.834847859269718,25,4.166666666666667,35,5.833333333333333,0,0.18860087230434863,1.2123191310549313
B000NPN5KO,4.666666666666667,6,0.5163977794943224,10,1.6666666666666667,10,1.6666666666666667,0,-0.648071463907048,-0.5450340097049013
B000NPNAX6,2.0,3,1.7320508075688772,7,2.3333333333333335,7,2.3333333333333335,0,-0.3993856493182955,0.5383954288772158
B000NPOD1E,5.0,4,0.0,1,0.25,1,0.25,0,-0.9958843266915519,-1.0956664941933238
B000NPS7HU,3.0,3,2.0,2,0.6666666666666666,2,0.6666666666666666,0,-0.7579420055633689,-0.1693304780034849
B000NPV2UO,4.0,6,1.5491933384829668,1,0.16666666666666666,2,0.3333333333333333,0,-0.8809606092705392,-0.6345052955218796
B000NR8S4A,3.380952380952381,21,1.395571226279421,48,2.2857142857142856,51,2.4285714285714284,0,-0.2023763842851049,-0.035734476093839715
B000NRB6RG,3.25,4,1.707825127659933,1,0.25,2,0.5,0,-0.8344368822566847,-0.37024418162730666
B000NRD0UC,4.818181818181818,11,0.4045199174779454,13,1.1818181818181819,14,1.2727272727272727,0,-0.7029347499730071,-0.7648437051642838
B000NRU5ZA,2.1,10,1.7919573407620817,32,3.2,42,4.2,0,-0.0015470321851354788,0.817822729707223
B000NRVZYU,3.0,4,1.4142135623730951,16,4.0,16,4.0,0,-0.09464402442192045,0.7045359490060071
B000NRXTO4,4.0,3,1.0,22,7.333333333333333,25,8.333333333333334,0,0.587856086924151,1.4932910208620178
B000NSIYRK,4.266666666666667,30,1.2847469449832052,23,0.7666666666666667,28,0.9333333333333333,0,-0.5715547422114591,-0.7359746773797063
B000NSMCGO,2.8823529411764706,17,1.536324873731809,79,4.647058823529412,83,4.882352941176471,0,0.3773683244937173,0.7915277372024458
B000NSMGW4,3.4761904761904763,21,1.5368489717290903,43,2.0476190476190474,59,2.8095238095238093,0,-0.1901123995787756,-0.03174815699506671
B000NSMW78,3.1,10,1.4491376746189437,4,0.4,5,0.5,0,-0.7818302915591789,-0.3801708297559551
B000NSPTTG,3.4864864864864864,37,1.4836445670042406,22,0.5945945945945946,51,1.3783783783783783,0,-0.44238786777505884,-0.5292734230932995
B000NSPU9U,4.0,3,1.0,1,0.3333333333333333,1,0.3333333333333333,0,-0.9050639206124405,-0.665815396562768
B000NSYYBU,3.75,4,1.8929694486000912,1,0.25,1,0.25,0,-0.867180945488975,-0.5068792922443822
B000NSZKBI,2.6666666666666665,3,2.0816659994661326,0,0.0,0,0.0,0,-0.8759274166869814,-0.2644395207657314
B000NT9SRY,4.4,15,0.9102589898327995,37,2.466666666666667,47,3.1333333333333333,0,-0.24477327981333533,-0.2009074383631392
B000NTEQ08,3.342857142857143,35,1.5328339218365352,95,2.7142857142857144,121,3.4571428571428573,0,0.23134718694014872,0.023759814382520898
B000NTGNX6,4.857142857142857,7,0.3779644730092272,8,1.1428571428571428,13,1.8571428571428572,0,-0.6938673320434531,-0.6816578602104559
B000NTMCYK,2.0,5,1.7320508075688772,10,2.0,10,2.0,0,-0.44018664877542474,0.4238108214938157
B000NTML50,3.0,5,1.5811388300841898,16,3.2,17,3.4,0,-0.21453290964652183,0.5111133503831424
B000NTNHWG,4.333333333333333,3,0.5773502691896258,0,0.0,0,0.0,0,-1.002593653827464,-0.9081816280376914
B000NTZFQ2,3.625,8,1.5059406173077154,2,0.25,2,0.25,0,-0.8549918353572351,-0.5515554851117355
B000NTZJN6,3.6842105263157894,19,1.3355245153100532,43,2.263157894736842,49,2.5789473684210527,0,-0.23058891713214894,-0.09006528697107055
B000NTZNSM,4.75,4,0.5,0,0.0,0,0.0,0,-1.0158910858146186,-1.0332102258417506
B000NU0UGG,3.75,4,1.8929694486000912,0,0.0,0,0.0,0,-0.9182790553930507,-0.5790055534241942
B000NU4W3I,3.0,3,1.7320508075688772,1,0.3333333333333333,1,0.3333333333333333,0,-0.8365802473859749,-0.30320426111834
B000NV100A,3.125,16,1.408308678285174,31,1.9375,33,2.0625,0,-0.3538582409672893,-0.014962560282282348
B000NV9T2Q,3.6,10,1.7126976771553504,36,3.6,42,4.2,0,-0.00870585175365042,0.477353600157866
B000NVD99U,4.25,4,0.9574271077563381,0,0.0,0,0.0,0,-0.9776209447834918,-0.8392377353964995
B000NVDBKM,3.6666666666666665,9,1.5,6,0.6666666666666666,7,0.7777777777777778,0,-0.7462282406842692,-0.4388449080853103
B000NVDVE8,2.5,4,1.7320508075688772,0,0.0,0,0.0,0,-0.8800957203798229,-0.27485682737417694
B000NW48EE,1.5,10,1.0801234497346435,19,1.9,27,2.7,0,-0.32759117626862055,0.4896731110376335
B000NW5XUW,2.75,4,2.0615528128088303,4,1.0,12,3.0,0,-0.4878870083125137,0.2477304242976472
B000NWB0J0,3.857142857142857,14,1.231455852429764,19,1.3571428571428572,28,2.0,0,-0.4995768580467198,-0.30835054017082913
B000NWB3AQ,3.0,7,1.5275252316519465,3,0.42857142857142855,4,0.5714285714285714,0,-0.785253434555048,-0.3110015016454154
B000NWC50I,4.3,10,0.6749485577105528,16,1.6,20,2.0,0,-0.5556773638261583,-0.4302215071265806
B000NWCO2W,1.0,4,0.0,42,10.5,55,13.75,1,1.5403372721754547,3.3184247156818825
B000NWD2IM,2.25,4,1.8929694486000912,0,0.0,0,0.0,0,-0.8639485432520686,-0.1872659531865534
B000NWDD18,4.304347826086956,46,1.0513391506368608,56,1.2173913043478262,63,1.3695652173913044,0,-0.2838886760126701,-0.7928108796765057
B000NWE6RS,3.75,8,1.2817398889233118,3,0.375,4,0.5,0,-0.8296696373145082,-0.5645652108784472
B000NWEZJC,3.4,5,1.816590212458495,1,0.2,1,0.2,0,-0.8621052128861428,-0.44631909584554325
B000NWFCR6,4.304347826086956,46,1.0513391506368606,56,1.2173913043478262,63,1.3695652173913044,0,-0.2838886760126701,-0.7928108796765057
B000NWFHUS,3.5,4,1.2909944487358056,1,0.25,1,0.25,0,-0.8846564218836032,-0.5250141799975939
B000NWFQP4,5.0,3,0.0,1,0.3333333333333333,2,0.6666666666666666,0,-0.955520089789673,-1.0230381324842512
B000NWG1Z8,4.0,4,2.0,1,0.25,1,0.25,0,-0.8715189235675161,-0.5573363760677832
B000NWGGY4,3.75,4,1.8929694486000912,0,0.0,1,0.25,0,-0.8954853840783877,-0.5472920482291271
B000NWH1MK,4.333333333333333,3,0.5773502691896257,0,0.0,0,0.0,0,-1.002593653827464,-0.9081816280376915
B000NWHR38,4.333333333333333,3,1.1547005383792517,0,0.0,0,0.0,0,-0.9771483662782968,-0.8281694299478389
B000NWIBGA,1.6,5,1.3416407864998738,5,1.0,5,1.0,0,-0.6512026208139942,0.18737955585163257
B000NWIO2G,4.304347826086956,46,1.0513391506368608,56,1.2173913043478262,63,1.3695652173913044,0,-0.2838886760126701,-0.7928108796765057
B000NWITBM,4.5,6,0.5477225575051661,1,0.16666666666666666,1,0.16666666666666666,0,-0.9589587714034521,-0.9247790035522812
B000NWJJFC,5.0,4,0.0,5,1.25,5,1.25,0,-0.7914918870752491,-0.8071614494740759
B000NWJW6S,3.4615384615384617,13,1.6641005886756872,3,0.23076923076923078,6,0.46153846153846156,0,-0.7913110928445586,-0.49401041435055854
B000NWK89S,4.166666666666667,6,1.3291601358251257,6,1.0,6,1.0,0,-0.7356095073106479,-0.49186743393495386
B000NWKQD6,3.6666666666666665,3,1.5275252316519465,2,0.6666666666666666,2,0.6666666666666666,0,-0.8029120586513399,-0.408914973634385
B000NWL0Y0,3.6,5,1.6733200530681511,25,5.0,46,9.2,0,0.5140905418209132,1.3879805505353382
B000NWO5LU,3.5,10,1.6499158227686113,11,1.1,18,1.8,0,-0.5672953272038544,-0.18851179791624495
B000NWR6M0,4.0,6,0.8944271909999159,18,3.0,27,4.5,0,-0.18257068466601573,0.24970537938318127
B000NWU514,2.0,3,1.7320508075688772,18,6.0,18,6.0,0,0.3357338211890276,1.602535349134174
B000NYNRA8,2.25,4,1.8929694486000914,0,0.0,3,0.75,0,-0.7955675293080798,-0.09212543760135213
B000NZWQAO,4.090909090909091,11,0.9438798074485389,1,0.09090909090909091,3,0.2727272727272727,0,-0.8962697923884214,-0.7907202359340284
B000O03LH0,1.5,4,1.0,1,0.25,1,0.25,0,-0.8250406008475699,-0.043022234655271684
B000O1D36S,3.7222222222222223,18,1.3636264606493258,199,11.055555555555555,259,14.38888888888889,1,2.377968371366897,2.5917400238568633
B000O1FDE8,3.7777777777777777,9,1.3944333775567925,6,0.6666666666666666,6,0.6666666666666666,0,-0.7659605962976254,-0.49619165763283096
B000O1GGAS,3.6666666666666665,3,2.3094010767585034,0,0.0,0,0.0,0,-0.9021108968950817,-0.49403854477362696
B000O1GGDA,3.7777777777777777,9,1.4813657362192647,1,0.1111111111111111,1,0.1111111111111111,0,-0.8865287095148204,-0.6396609961312536
B000O1HSDC,4.5,4,0.5773502691896257,5,1.25,6,1.5,0,-0.7251427574977585,-0.5648558794432758
B000O23WTA,4.666666666666667,3,0.5773502691896258,0,0.0,0,0.0,0,-1.0146671009699044,-0.9952348725349452
B000O26GJS,3.890625,64,1.634131850482667,140,2.1875,167,2.609375,0,0.41770324371082035,-0.5396487087019644
B000O2QBJI,2.4,10,1.577621275493231,3,0.3,7,0.7,0,-0.7432472435247589,-0.17060101787946894
B000O2X2OU,3.4,45,1.5285168093166777,180,4.0,196,4.355555555555555,0,0.8063993710068489,0.14418991600696868
B000O33KLY,3.6666666666666665,3,2.3094010767585034,0,0.0,3,1.0,0,-0.8126007875997435,-0.36647197511212465
B000O3DCNK,4.666666666666667,3,0.5773502691896258,1,0.3333333333333333,1,0.3333333333333333,0,-0.9478380581965115,-0.8984948797843126
B000O52CZ2,3.6666666666666665,3,2.3094010767585034,10,3.3333333333333335,12,4.0,0,-0.17414706296425947,0.5584057625070333
B000O52D3S,3.6666666666666665,3,2.3094010767585034,2,0.6666666666666666,3,1.0,0,-0.7386161082498497,-0.25803636938519453
B000O52D8S,2.3333333333333335,3,2.3094010767585034,6,2.0,8,2.6666666666666665,0,-0.3931694454880697,0.5196587694935171
B000O54CB4,3.9,10,1.2866839377079184,64,6.4,84,8.4,0,0.7411876002990034,1.2905799444547688
B000O5EDAY,3.0,10,1.9436506316151,2,0.2,2,0.2,0,-0.8120948954467836,-0.35342364461222914
B000O5GW30,3.25,4,0.9574271077563381,5,1.25,11,2.75,0,-0.5491480259478146,-0.027165664835276476
B000O5IZPI,4.05,20,1.6375527311718607,7,0.35,9,0.45,0,-0.7519597467339719,-0.6777110306578658
B000O5KKIS,3.1666666666666665,6,1.4719601443879746,6,1.0,7,1.1666666666666667,0,-0.6773449685699149,-0.19001291329069053
B000O5L2E4,1.6,5,0.8944271909999159,1,0.2,1,0.2,0,-0.8375506565274119,-0.10402971523673574
B000O5XFWG,3.7254901960784315,51,1.511005378846138,26,0.5098039215686274,28,0.5490196078431373,0,-0.48524776035269596,-0.7740326426354246
B000O7B7W4,4.333333333333333,3,1.1547005383792515,1,0.3333333333333333,1,0.3333333333333333,0,-0.9103193235049039,-0.7314294371972064
B000O7ENYI,2.4,5,1.9493588689617927,12,2.4,14,2.8,0,-0.32464266425326066,0.5146352408115121
B000O7ERDU,4.161290322580645,31,1.3686191141328883,37,1.1935483870967742,37,1.1935483870967742,0,-0.44598973021395283,-0.6183014884865502
B000O7HDCW,3.6,5,1.9493588689617927,0,0.0,1,0.2,0,-0.8865895284002628,-0.5122810006062436
B000O7RYH6,2.5454545454545454,11,1.3684762594679063,22,2.0,54,4.909090909090909,0,-0.0987504515412066,0.5319599575273759
B000O7RYSA,2.5,10,1.4337208778404378,20,2.0,24,2.4,0,-0.36591000981395794,0.25630679847786153
B000O7RZ1G,4.4,5,0.5477225575051662,11,2.2,17,3.4,0,-0.4262451478876664,-0.15837510867165427
B000O7RZDE,2.7333333333333334,15,1.9444671200491876,45,3.0,72,4.8,0,0.11717760998985018,0.6563779113684985
B000O7TUJ6,3.75,4,1.2583057392117916,14,3.5,14,3.5,0,-0.23087675264633964,0.34280711087104565
B000O7VABM,3.25,16,1.390443574307614,70,4.375,102,6.375,0,0.4616692770190157,0.8248048139691592
B000O7VWOM,2.6666666666666665,3,2.0816659994661326,9,3.0,20,6.666666666666667,0,0.05373770235646264,1.0739645027488032
B000O7XXD0,4.714285714285714,7,0.48795003647426655,15,2.142857142857143,17,2.4285714285714284,0,-0.5089523161170143,-0.39919658689826415
B000O894QO,3.5,6,1.9748417658131499,2,0.3333333333333333,4,0.6666666666666666,0,-0.7929732185471761,-0.3765195095031059
B000O8RWGI,4.166666666666667,6,0.408248290463863,0,0.0,0,0.0,0,-0.9883994852324998,-0.9045673567851954
B000O8TWE8,1.5,10,0.8498365855987975,62,6.2,67,6.7,0,0.6115553782863152,1.6173115505858615
B000O9L3TE,1.0,3,0.0,1,0.3333333333333333,1,0.3333333333333333,0,-0.8404754271788335,-0.0209213884043762
B000O9MXRA,2.5,10,1.5811388300841898,5,0.5,6,0.6,0,-0.7314980309672208,-0.17736003979236092
B000O9W4S8,4.0,3,1.0,5,1.6666666666666667,5,1.6666666666666667,0,-0.6377477495188685,-0.2788554255602378
B000OCJYN8,2.3333333333333335,9,1.8027756377319946,31,3.4444444444444446,53,5.888888888888889,0,0.16956783307541448,1.0165923154716678
B000OEMIZM,4.571428571428571,14,0.8516306272526403,13,0.9285714285714286,13,0.9285714285714286,0,-0.715835340840646,-0.7407950048334832
B000OEMIZW,3.2549019607843137,51,1.764575158556891,54,1.0588235294117647,100,1.9607843137254901,0,-0.09788219228234346,-0.4213004856560251
B000OEMJ0G,3.763888888888889,72,1.5609048978578086,30,0.4166666666666667,61,0.8472222222222222,0,-0.29578104872418354,-0.8967614311793674
B000OEOMOW,4.161290322580645,31,1.2137208408731772,31,1.0,52,1.6774193548387097,0,-0.4205755893353704,-0.6137452508080702
B000OEQ2OK,4.333333333333333,6,0.8164965809277259,0,0.0,0,0.0,0,-0.9764436734284623,-0.891516811186846
B000OFNNBO,2.3333333333333335,12,1.6143297699232975,16,1.3333333333333333,16,1.3333333333333333,0,-0.5234401616976057,0.07479664883465108
B000OFREX2,3.5,4,1.7320508075688772,3,0.75,3,0.75,0,-0.7630217320949171,-0.31963777732650145
B000OGSGLU,3.6,5,1.5165750888103102,43,8.6,45,9.0,0,0.904265105189603,1.919364826574386
B000OGZTK6,4.333333333333333,6,1.2110601416389968,4,0.6666666666666666,4,0.6666666666666666,0,-0.8175855505883438,-0.6467860258084718
B000OJN4S2,3.875,8,1.3562026818605375,3,0.375,6,0.75,0,-0.8064571689761663,-0.5558897807714261
B000OKR1KI,4.6,5,0.5477225575051663,0,0.0,0,0.0,0,-1.003151381646827,-0.9929150662593639
B000OKYCMI,3.75,4,0.5,1,0.25,1,0.25,0,-0.9285726344832216,-0.699924231170178
B000OL2UUI,3.125,16,1.707825127659933,79,4.9375,95,5.9375,0,0.5103666297128434,0.9338390163685263
B000OL4PNI,3.4285714285714284,7,1.7182493859684491,25,3.5714285714285716,26,3.7142857142857144,0,-0.11317299654885528,0.4940652091304851
B000OL6ELY,2.857142857142857,7,1.3451854182690985,1,0.14285714285714285,1,0.14285714285714285,0,-0.863598871423907,-0.3977392610197325
B000OLF8L6,2.0,3,1.0,8,2.6666666666666665,8,2.6666666666666665,0,-0.3648199383440467,0.5336840196751809
B000OOIT8C,3.375,8,1.7677669529663687,14,1.75,22,2.75,0,-0.4065438844320746,0.09649149248039222
B000OOQUWY,4.333333333333333,3,1.1547005383792517,1,0.3333333333333333,1,0.3333333333333333,0,-0.9103193235049039,-0.7314294371972064
B000OPP88K,3.3636363636363638,11,1.4333685689819817,24,2.1818181818181817,42,3.8181818181818183,0,-0.214263017182271,0.2224473359933383
B000OPRVEY,4.333333333333333,12,1.1547005383792515,14,1.1666666666666667,14,1.1666666666666667,0,-0.655410356369162,-0.5570182196732079
